Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,age,number_of_encounters,number_of_hospitalizations,number_of_primary_care_visits,number_of_wellness_visits,number_of_emergency_visits,first_encounter,last_encounter,number_of_medications,number_of_unique_medications,total_medication_cost,total_dispenses,number_of_procedures,diabetes,hypertension,heart_disease,copd,obesity,depression,kidney_disease,cancer,arthritis,osteoporosis,obesity_prevalence,smoking_prevalence,physical_inactivity,diabetes_prevalence,lack_of_insurance
bf0ad07a-462c-e0c9-bc3c-c40645afc6f9,1960-08-25,,999-80-5384,S99925264,X5078871X,Mr.,Clay913,Gleason633,,,M,white,nonhispanic,M,Milford  Massachusetts  US,990 Pouros Green Apt 48,Salem,Massachusetts,Essex County,,42.54363532687267,-70.8329832963435,1502457.8300000003,1378.0199999999998,65.3,29,2,27,19,2,1973-02-23 09:09:25,2021-10-28 09:09:25,2.0,2.0,1455803.58,594.0,54.0,0,0,0,0,1,0,0,0,0,0,29.9,11.2,22.35,8.899999999999999,5.55
aa01ba4c-e0ac-805a-f1cb-9b38dc431f4f,1963-07-26,,999-81-5160,S99924238,X22932599X,Mrs.,Lizette501,Nikolaus26,,Morar593,M,white,hispanic,F,Weymouth  Massachusetts  US,407 Bins Alley,Southborough,Massachusetts,Worcester County,,42.341936533560464,-71.56990644654248,1819738.6400000004,809491.6399999999,62.4,59,0,59,25,0,1981-09-19 00:09:05,2021-11-13 00:09:05,45.0,5.0,53217.22,389.0,84.0,1,0,0,0,0,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
055bcb42-de36-4673-6d1a-628d1817dcea,1981-10-18,,999-54-8593,S99946547,X48991639X,Mr.,Sydney660,Kassulke119,,,M,white,nonhispanic,M,Acton  Massachusetts  US,891 Okuneva Grove,Stoughton,Massachusetts,Norfolk County,,42.086242298975975,-71.08212309553493,1003809.9499999998,2070.39,44.2,13,0,13,8,0,1999-12-12 19:25:40,2021-10-24 19:25:40,0.0,0.0,0.0,0.0,22.0,0,0,0,0,0,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
f665d685-1e8b-dc83-a1e4-7ca3f26d5a8c,1971-06-27,,999-22-8599,S99960343,X38501945X,Mrs.,Palma671,Mann644,,Gaylord332,M,white,nonhispanic,F,Somerset  Massachusetts  US,460 O'Keefe Wall,Waltham,Massachusetts,Middlesex County,2472.0,42.38754278730552,-71.21644534063726,1984094.365,158415.70500000002,54.5,48,2,46,11,2,1987-08-09 18:09:56,2021-06-27 18:09:56,12.0,9.0,50806.909999999996,641.0,94.0,0,0,0,0,0,0,0,0,0,0,24.65,9.55,19.15,7.8,5.1
fbc55f1a-9438-99af-595e-8a4196b6684b,1993-04-27,,999-26-7401,S99920464,X83389411X,Mrs.,Bee658,Jacobi462,,Robel940,M,white,nonhispanic,F,Littleton  Massachusetts  US,227 Labadie Alley,Somerset,Massachusetts,Bristol County,2726.0,41.78140189736841,-71.19415088344417,1587990.925,760.2449999999999,32.7,44,7,36,11,1,1994-10-08 10:16:42,2021-10-22 12:16:42,33.0,9.0,107236.94,8295.0,64.0,0,1,0,1,0,0,0,0,0,0,29.15,13.100000000000001,20.0,8.55,3.9499999999999997
7fc4f0ed-3671-9ba3-43ba-f7e8da8ca108,2005-01-12,,999-33-8801,S99984743,,,Cher186,Becker968,,,,white,nonhispanic,F,Clinton  Massachusetts  US,265 Steuber Gate,Springfield,Massachusetts,Hampden County,1118.0,42.12045623221341,-72.59167444879968,643595.9404999999,266894.71949999995,21.0,93,4,89,10,3,2005-08-10 00:11:24,2021-11-01 11:11:09,8.0,7.0,64483.15,404.0,106.0,0,0,0,0,1,0,0,0,0,0,39.900000000000006,17.8,37.65,14.600000000000001,13.899999999999999
60e27639-436c-6c04-1ff6-9790df8552f8,1959-09-26,,999-19-4735,S99950646,X38364251X,Mrs.,Lashandra868,Ankunding277,,Glover433,M,white,nonhispanic,F,Attleboro  Massachusetts  US,450 Greenfelder Forge Unit 0,Belmont,Massachusetts,Middlesex County,,42.408428551037424,-71.2085199843358,2113164.799,869186.851,66.3,36,2,34,21,2,1977-11-20 01:45:20,2021-10-17 02:33:56,3.0,3.0,1534.58,60.0,63.0,0,0,0,0,0,0,0,0,0,0,21.049999999999997,6.5,14.25,7.050000000000001,2.5
659bd07d-dffb-9aa2-6a0d-7c52e41e46eb,1949-01-31,,999-52-9278,S99993229,X89913022X,Mrs.,Michele387,Murphy561,,Trantow673,M,hawaiian,nonhispanic,F,Marlborough  Massachusetts  US,449 Prohaska Run Apt 98,Arlington,Massachusetts,Middlesex County,,42.45841615955866,-71.19121836530898,2015686.5225000004,555944.0874999999,76.9,42,1,41,31,1,1967-03-28 03:15:00,2021-06-15 03:15:00,2.0,2.0,5050.28,154.0,61.0,0,0,0,0,0,0,0,0,0,1,22.4,7.199999999999999,14.75,7.1,2.75
22e14c09-32f4-0b73-36e3-b38c967afd1b,1945-10-23,,999-39-7122,S99950404,X40524513X,Mrs.,Jerica256,Glover433,,Williamson769,M,white,nonhispanic,F,North Adams  Massachusetts  US,454 Casper Row,Lowell,Massachusetts,Middlesex County,1851.0,42.63139613229527,-71.290378582147,557015.3300000002,2411213.62,80.2,89,31,58,13,10,1952-10-29 05:50:52,2021-10-04 19:33:15,13.0,5.0,12205.89,82.0,75.0,0,0,0,0,0,0,0,1,0,1,27.45,14.35,27.7,11.05,8.2
a19e5a5b-084c-13c5-fcd6-c5fb27e80b14,2017-02-07,,999-11-8197,,,,Demetra94,Jaskolski867,,,,white,nonhispanic,F,Cambridge  Massachusetts  US,317 Feil Dale,Boston,Massachusetts,Suffolk County,2126.0,42.34238643043325,-71.15750827313259,140465.045,563.295,8.9,21,1,20,13,1,2017-02-07 20:16:13,2021-01-12 20:16:13,5.0,4.0,21805.88,96.0,9.0,0,0,0,0,0,0,0,0,0,0,24.25,11.25,24.0,9.45,6.3
d1ac7006-362b-cc1d-d516-f11d65055473,1932-09-18,,999-70-8556,S99931311,X42063320X,Mrs.,Nita296,McLaughlin530,,Rice937,M,white,nonhispanic,F,Sandwich  Massachusetts  US,404 Jacobi Mission,Wellesley,Massachusetts,Norfolk County,2481.0,42.25152221972631,-71.34815415098736,2934852.472,1483773.9880000004,93.3,109,1,107,84,1,1935-07-01 00:39:29,2021-05-25 10:39:29,241.0,7.0,476867.45,2620.0,63.0,0,0,1,0,1,0,0,0,0,0,20.299999999999997,6.449999999999999,13.2,6.75,2.7
2e555528-3530-497a-222a-7a3bbb35d938,1948-08-17,,999-47-8226,S99936016,X86072769X,Mr.,Bob965,Waelchi213,,,M,white,nonhispanic,M,Ashburnham  Massachusetts  US,930 Stamm Course Suite 33,Charlton,Massachusetts,Worcester County,,42.18339002988717,-71.93095297981547,1818009.7575,60278.2025,77.4,79,3,76,54,2,1950-02-23 08:24:18,2021-08-17 20:24:18,72.0,4.0,7051.469999999999,20289.0,68.0,0,1,0,0,1,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
7049fd33-ca55-6cfd-3dd9-dfcea6228600,1979-01-18,,999-86-5316,S99916769,X48567887X,Mr.,Parker433,Davis923,,,M,white,nonhispanic,M,Chicopee  Massachusetts  US,901 Hintz Harbor Apt 84,Swampscott,Massachusetts,Essex County,1907.0,42.43313360027211,-70.86632493757031,1051455.6925,114.42749999999997,47.0,17,0,17,10,0,1995-03-02 08:03:58,2021-05-13 08:03:58,0.0,0.0,0.0,0.0,22.0,0,0,0,0,1,0,0,0,0,0,27.950000000000003,9.5,18.75,8.2,3.45
3dfce025-b696-711a-8c2d-6903736e2882,1962-10-04,,999-15-5852,S99939163,X44564760X,Ms.,Henry768,Gottlieb798,,,S,white,nonhispanic,F,Westford  Massachusetts  US,257 Heaney Parade,Scituate,Massachusetts,Plymouth County,,42.24528428834334,-70.77877629440229,2004855.275,1259245.085,63.2,164,5,121,25,5,1964-07-09 11:15:19,2021-10-21 11:15:19,201.0,6.0,179215.65,968.0,342.0,1,0,1,0,0,0,1,0,0,0,26.5,9.100000000000001,15.95,8.149999999999999,3.0999999999999996
d02b2ca5-7e63-1c3d-505f-3a7218bac46d,1960-05-29,,999-16-6162,S99918136,X6181467X,Mrs.,Krystyna791,VonRueden376,,Bailey598,M,white,nonhispanic,F,Malden  Massachusetts  US,699 Harris Grove,Lowell,Massachusetts,Middlesex County,,42.67292880236165,-71.27501169785494,2145039.8155000005,1005418.1045,65.6,75,1,74,39,1,1978-07-23 04:46:50,2021-07-04 04:46:50,112.0,5.0,28925.829999999998,29481.0,67.0,0,1,0,0,1,0,0,0,0,0,27.45,14.35,27.7,11.05,8.2
05877654-69c4-d607-400e-e162ea103642,1994-02-06,,999-82-3432,S99995190,X28743557X,Ms.,Yuonne878,Dooley940,,,S,white,nonhispanic,F,Wayland  Massachusetts  US,752 Bogisich Skyway,Bedford,Massachusetts,Middlesex County,1730.0,42.45706613389877,-71.24176162307158,1561672.4925000002,14291.9775,31.9,36,2,34,10,1,1994-10-02 04:57:54,2021-06-07 02:57:54,34.0,13.0,113489.37,4315.0,63.0,0,1,0,0,0,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
f75b4628-3ea9-4f6c-b3a6-e7ff678f58cf,1981-03-08,,999-76-4109,S99910848,X41181844X,Mrs.,Joseph689,Stiedemann542,,Homenick806,M,white,nonhispanic,F,Westford  Massachusetts  US,897 Brown Extension,Upton,Massachusetts,Worcester County,1568.0,42.16751085566731,-71.56226097783151,1720307.5684999996,291191.1815,44.8,31,2,29,8,1,1999-05-02 17:25:54,2021-08-25 17:25:54,4.0,3.0,1117.39,452.0,77.0,0,0,0,0,0,0,0,0,0,0,29.35,9.149999999999999,17.200000000000003,7.7,3.05
859e5c6f-f1db-308d-0e33-57d392c1bf04,2009-09-19,,999-10-9579,,,,Augustine565,Gorczany269,,,,white,nonhispanic,M,Marseille  Provence-Alpes-Cote d'Azur  FR,591 Bartoletti Spur Suite 22,Springfield,Massachusetts,Hampden County,1106.0,42.152359573597344,-72.58085757920757,367967.6500000001,8529.48,16.3,28,3,24,14,2,2011-02-27 02:25:00,2021-10-31 02:25:00,80.0,8.0,33333.83,512.0,20.0,0,0,1,0,0,0,0,0,0,0,39.900000000000006,17.8,37.65,14.600000000000001,13.899999999999999
ad95e4f9-ac42-a37b-9844-01a21e8fd5db,2006-04-19,,999-36-3358,,,,Rachell479,Lesch175,,,,white,nonhispanic,F,Leominster  Massachusetts  US,587 Daugherty Brook,Saugus,Massachusetts,Essex County,,42.42210043859399,-70.97230521795844,923442.965,194.535,19.7,72,0,70,12,0,2006-10-17 21:09:35,2021-11-03 00:18:23,42.0,6.0,139544.56,658.0,67.0,0,0,0,1,0,0,0,0,0,0,29.4,12.7,23.25,9.2,5.1
f0aa92fa-13d6-6e8c-cc01-9986ce990b5e,1967-04-25,,999-74-9907,S99930400,X29612195X,Mr.,Jamie386,Luettgen772,,,S,white,nonhispanic,M,Southampton  Massachusetts  US,757 Ankunding Annex Apt 35,Canton,Massachusetts,Norfolk County,,42.20536874686016,-71.08441462987125,1345893.8375,13081.3125,58.7,53,1,52,36,1,1985-06-18 06:16:08,2021-11-09 06:16:08,48.0,4.0,7419.86,13337.0,56.0,0,1,0,0,1,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
67c6597f-c239-a595-beac-b2941e7b54ff,1964-08-20,,999-95-2652,S99986308,X21123229X,Mr.,Levi940,Ratke343,,,M,asian,nonhispanic,M,Milford  Massachusetts  US,378 McGlynn Union,Pepperell,Massachusetts,Middlesex County,1463.0,42.645738297901055,-71.6191622876031,1541417.76,4033.8,61.4,44,0,44,18,0,1982-10-14 22:49:23,2021-10-02 22:49:23,25.0,6.0,33662.01,155.0,52.0,0,0,0,0,1,0,0,0,0,0,25.549999999999997,10.850000000000001,18.35,8.2,3.5999999999999996
6eca45da-1034-4775-72fd-fa3012b4ca45,2011-09-13,,999-58-6213,,,,Charlott617,Ryan260,,,,white,nonhispanic,F,Andover  Massachusetts  US,856 Ankunding Mews,Boston,Massachusetts,Suffolk County,2113.0,42.35632229183243,-71.05527542805658,256275.9525,65.58749999999992,14.3,27,2,25,17,2,2011-12-20 23:23:15,2021-10-22 23:23:15,5.0,4.0,176.9,5.0,8.0,0,0,0,0,0,0,0,0,0,0,24.25,11.25,24.0,9.45,6.3
a8eed586-7fc7-e064-78ee-c6d227039940,2015-12-12,,999-87-2722,,,,Augustine565,Dickinson688,,,,white,nonhispanic,M,Boston  Massachusetts  US,936 Mohr Rapid Suite 31,Arlington,Massachusetts,Middlesex County,,42.410283502538434,-71.18038826078704,136673.3875,3770.7825,10.1,19,0,19,14,0,2015-12-12 22:01:59,2021-03-16 22:01:59,6.0,3.0,65.18,6.0,8.0,0,0,0,0,0,0,0,0,0,0,22.4,7.199999999999999,14.75,7.1,2.75
2c622c62-af49-25e3-4f67-3ab19a455bb2,1989-03-17,,999-89-8759,S99933732,X8346299X,Mr.,Isaac321,Marks830,,,S,white,nonhispanic,M,Norwood  Massachusetts  US,343 Kerluke Trafficway Suite 44,Holliston,Massachusetts,Middlesex County,,42.19915914759804,-71.47667934681151,823347.1774999999,129.32249999999996,36.8,8,1,7,6,1,1989-12-26 02:19:04,2020-05-30 02:19:04,1.0,1.0,626388.84,383.0,15.0,0,0,0,0,0,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
ce54be47-1a8f-e1eb-9b4d-ca61378d9f41,1924-12-04,,999-47-6461,S99986782,X17097847X,Mrs.,Trinh357,Sanford861,,Wiegand701,M,white,nonhispanic,F,Dedham  Massachusetts  US,1023 Quigley Camp Unit 54,Danvers,Massachusetts,Essex County,,42.57692403420917,-70.94218175458748,2819452.1084999987,1377770.5215000007,101.1,131,1,130,76,1,1925-10-01 21:07:04,2021-06-03 13:07:04,302.0,7.0,190882.33,59361.0,74.0,0,1,0,0,0,0,0,0,0,0,27.75,10.35,19.450000000000003,8.1,3.65
730963e3-8472-75ab-fc64-5be33cdcc125,1974-01-16,,999-31-7174,S99911891,X66808440X,Mrs.,Teresa94,Estévez304,,Gaona896,M,white,hispanic,F,Salisbury  Saint Joseph Parish  DM,821 Lehner Skyway,Bellingham,Massachusetts,Norfolk County,2019.0,42.11936512282877,-71.48701622727967,1630093.6405000002,254363.56950000004,52.0,72,4,68,29,4,1983-01-19 11:11:05,2021-09-01 11:11:05,79.0,11.0,24417.94,11305.0,120.0,0,1,1,0,1,0,0,0,0,0,24.950000000000003,11.25,17.4,8.1,4.25
4727c1ea-a23f-270d-f38f-e03857029aee,1994-05-26,,999-27-1176,S99997206,X70857005X,Mr.,Tristan353,Zulauf375,,,S,white,nonhispanic,M,Lee  Massachusetts  US,1049 Dare Branch Apt 3,Walpole,Massachusetts,Norfolk County,2081.0,42.103050706932905,-71.26768679832587,681552.79,0.0,31.6,11,1,10,4,1,2012-04-15 07:07:28,2019-09-21 15:07:28,1.0,1.0,8.77,1.0,27.0,0,0,0,0,0,0,0,0,0,0,23.0,8.1,14.1,7.45,2.9
be01726c-4937-554f-6d8f-58f8ec72ebab,1997-11-21,,999-36-8838,S99994002,X14680217X,Mr.,Wilford267,Hilpert278,,,,asian,nonhispanic,M,Beverly  Massachusetts  US,822 Casper Green,Beverly,Massachusetts,Essex County,1915.0,42.55350187842335,-70.89753772266835,76164.279,33331.30100000001,28.1,12,2,10,7,2,2011-12-23 15:40:51,2021-03-05 15:40:51,2.0,2.0,33.98,2.0,41.0,0,0,0,0,1,0,0,0,0,0,28.4,10.55,19.65,8.0,3.8
e92e2c9d-d257-4f3c-73aa-a6ee61ec8db1,1981-12-31,,999-11-8132,S99959684,X27010886X,Mr.,Pablo44,Schulist381,,,M,white,nonhispanic,M,Malden  Massachusetts  US,1043 McLaughlin Park,Dennis,Massachusetts,Barnstable County,2638.0,41.69552765778268,-70.20977375355703,995603.6699999998,0.0,44.0,37,1,34,22,1,2000-02-24 13:32:19,2021-07-28 13:59:24,34.0,6.0,591.23,7955.0,61.0,0,1,0,0,0,0,0,0,0,0,24.9,9.65,16.549999999999997,8.65,3.2
c0c41fd4-6b03-a08f-ca14-94e353230678,1958-09-15,,999-18-1814,S99914795,X56418197X,Mrs.,Jennie425,Jerde200,,Sawayn19,M,white,nonhispanic,F,Quincy  Massachusetts  US,971 Rice Extension,Springfield,Massachusetts,Hampden County,1128.0,42.07528018039604,-72.5286579210616,2196043.174,549238.1059999999,67.3,32,1,31,24,1,1961-11-27 05:55:14,2021-05-31 05:55:14,1.0,1.0,19.91,1.0,59.0,0,0,1,0,1,0,0,0,0,0,39.900000000000006,17.8,37.65,14.600000000000001,13.899999999999999
988ba5c5-bb2c-1453-cfe7-16ea41c47b42,1980-03-25,,999-48-8530,S99968160,X22337916X,Mrs.,Eleanora667,Hyatt152,,Dibbert990,M,white,nonhispanic,F,Lawrence  Massachusetts  US,937 Bartell Parade,Acushnet,Massachusetts,Bristol County,,41.71981432854507,-70.9309052024286,1475272.015,384397.155,45.8,52,2,50,9,2,1998-05-19 12:03:04,2021-09-21 12:03:04,8.0,7.0,25378.46,170.0,98.0,0,0,0,0,0,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
f6542a20-3b0a-addd-d3a2-6a621f67970f,1975-11-24,,999-77-2075,S99955475,X35490807X,Mr.,Virgil85,Farrell962,,,S,white,nonhispanic,M,Lowell  Massachusetts  US,829 Hickle Gateway Unit 29,Charlton,Massachusetts,Worcester County,,42.09076387115661,-71.94112721770261,1169626.3449999995,2574.825,50.1,17,2,15,10,2,1994-01-17 21:29:37,2021-05-03 21:29:37,3.0,3.0,136.73,3.0,39.0,0,0,0,0,0,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
6f4a8d14-cba0-49d8-10c1-6669dff22f2f,1989-12-02,,999-31-6444,S99986688,X45458609X,Mrs.,Robin66,Reilly981,,Halvorson124,M,white,nonhispanic,F,Boston  Massachusetts  US,239 Leffler Ramp,Mashpee,Massachusetts,Barnstable County,,41.61107684784866,-70.52368189930014,1078019.902,151108.29799999998,36.1,40,1,39,13,1,2001-12-22 07:30:48,2021-11-06 07:30:48,14.0,5.0,9628.89,58.0,120.0,0,0,0,0,0,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
561db9de-7617-4fed-b230-1553b8dd65f3,1995-12-04,,999-50-1190,S99984536,X15372696X,Ms.,Jackelyn13,Ledner144,,,,white,nonhispanic,F,Lowell  Massachusetts  US,719 Frami Rue Suite 69,Palmer,Massachusetts,Hampden County,1079.0,42.16476492056355,-72.3675954943682,650686.6594999998,496988.4905,30.1,57,4,53,10,4,2012-01-16 22:40:09,2021-11-08 22:40:09,30.0,7.0,3149.8599999999997,5842.0,190.0,0,1,0,0,1,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
a06bce31-d0dc-f345-df41-777fb453afaf,1935-03-23,,999-58-3708,S99934448,X64374057X,Mr.,Fernando603,Klein929,,,M,white,nonhispanic,M,Boston  Massachusetts  US,730 Schaefer Annex Suite 31,Middleborough Center,Massachusetts,Plymouth County,,41.85455453364275,-70.94332464951887,2239505.002999999,696083.8670000001,90.8,136,5,131,67,5,1945-12-21 10:04:43,2021-10-11 10:04:43,367.0,11.0,83957.17,52277.0,72.0,0,1,1,0,0,0,0,0,0,1,31.1,14.9,21.8,9.25,5.05
319372b8-27b1-b827-5c89-ac991fc17407,1959-11-27,,999-64-9292,S99910394,X21211331X,Mr.,Booker670,Brown30,,,M,white,nonhispanic,M,Newton  Massachusetts  US,336 Fay Rest Apt 60,Boston,Massachusetts,Suffolk County,2131.0,42.38240577559187,-71.01600489199076,1579319.010000001,4439.04,66.1,76,4,72,45,2,1960-11-12 20:16:53,2021-10-01 20:14:53,54.0,7.0,1373.24,21002.0,83.0,0,1,0,0,1,0,0,0,0,0,24.25,11.25,24.0,9.45,6.3
30db29cb-a1c0-272e-bfed-ce88ebc23b2d,1965-09-12,,999-54-8730,S99973302,X55538579X,Mrs.,Barbara209,Acevedo301,,Alvarez441,M,white,hispanic,F,Marigot  Saint Andrew Parish  DM,619 Purdy Run Suite 61,Southborough,Massachusetts,Worcester County,,42.267110437672,-71.54010368206073,2150447.071499999,353552.39849999995,60.3,53,1,51,23,1,1982-11-07 09:49:49,2021-11-10 09:49:49,37.0,8.0,71007.65000000001,269.0,69.0,1,0,0,0,0,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
d321aaa9-5b61-14ae-832b-46b4b50fd88e,1960-04-08,,999-20-6277,S99994120,X21190812X,Mrs.,Lynetta635,Hahn503,,Gottlieb798,M,white,nonhispanic,F,North Adams  Massachusetts  US,852 Hintz Lane,Quincy,Massachusetts,Norfolk County,2170.0,42.28760477424418,-71.09489676722237,1933848.9795000008,274093.5805,65.7,55,1,54,43,1,1978-06-02 15:18:16,2021-10-08 15:18:16,61.0,7.0,19328.31,15607.0,59.0,0,1,1,0,1,0,0,0,0,0,22.85,11.1,20.55,9.75,4.9
4ca722b8-631c-fc54-1145-8d2c4d66809f,1965-03-25,,999-53-9668,S99981975,X32253229X,Mrs.,Dona966,Purdy2,,Kuvalis369,M,white,nonhispanic,F,Cambridge  Massachusetts  US,519 Hessel Mall Unit 61,Boston,Massachusetts,Suffolk County,2210.0,42.41359643253071,-70.95720373431845,2310128.3035000004,693633.5465,60.8,70,2,68,35,2,1983-05-19 16:22:35,2021-05-13 16:22:35,49.0,4.0,2347.19,833.0,109.0,0,1,0,0,1,0,0,0,0,0,24.25,11.25,24.0,9.45,6.3
3ce79121-6f1a-8d00-726d-bc0af611d017,1972-07-15,,999-35-7725,S99947946,X85881579X,Mr.,Randal152,Robel940,,,M,white,nonhispanic,M,Boston  Massachusetts  US,168 Koch Light Unit 42,Millbury,Massachusetts,Worcester County,,42.14992758570629,-71.81067588481787,2015514.5125000004,177.96749999999977,53.5,23,1,22,11,1,1976-10-02 21:27:34,2021-05-09 00:27:34,5.0,5.0,117884.87,1006.0,28.0,0,0,0,0,0,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
17ad4670-1e85-702d-c7b5-eac3e87f90ed,1998-07-09,,999-38-3378,S99935864,X29386171X,Ms.,Stephanie963,Gibson10,,,,white,nonhispanic,F,Hadley  Massachusetts  US,519 Cassin View,South Hadley,Massachusetts,Hampshire County,,42.28674309294315,-72.57618191905549,587751.1900000001,0.0,27.5,20,1,18,10,0,2012-07-09 01:09:50,2021-10-01 01:09:50,14.0,6.0,3375.23,1962.0,51.0,0,1,0,0,0,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
19162199-ffeb-d890-6d5e-ed7afe08f1c0,2011-03-12,,999-74-5964,,,,Mateo562,Cardenas331,,,,white,hispanic,M,Marigot  Saint Andrew Parish  DM,952 Carroll Parade,Bellingham,Massachusetts,Norfolk County,,42.1063102503786,-71.48429423419962,121580.27999999998,0.0,14.8,16,0,16,14,0,2012-02-18 18:42:44,2021-03-20 18:42:44,2.0,2.0,21.880000000000003,2.0,9.0,0,0,0,0,0,0,0,0,0,0,24.950000000000003,11.25,17.4,8.1,4.25
48fe9d25-b0b2-df56-3756-90843b3044a9,2005-09-17,,999-37-3003,S99916173,,,Bibi254,Stoltenberg489,,,,white,nonhispanic,F,Rome  Lazio  IT,149 Legros Quay Apt 66,Westborough,Massachusetts,Worcester County,,42.22697772049948,-71.633066066977,1029866.9125,3306.0975000000003,20.3,75,1,72,10,1,2006-03-05 10:07:46,2021-11-13 10:07:46,8.0,8.0,59054.95,408.0,78.0,0,0,0,0,1,0,0,0,0,0,30.15,10.3,19.9,8.55,4.1
9d92805b-c25a-c7ad-60ca-80c93ffb80b1,1938-09-30,,999-97-2103,S99989635,X88158957X,Mr.,Frances376,Smitham825,,,M,white,nonhispanic,M,Somerville  Massachusetts  US,898 Bernier Mews,Bourne,Massachusetts,Barnstable County,,41.79897293913609,-70.58998489286049,2129345.356,229554.914,87.3,72,1,71,35,1,1944-04-23 06:40:58,2021-11-18 06:40:58,70.0,7.0,64473.47,1072.0,56.0,0,0,1,0,1,0,0,0,0,0,27.2,11.75,18.15,9.35,3.75
11256c20-8feb-4033-de96-7d689a7d123a,2009-01-17,,999-31-1814,,,,Gabriel934,Villalpando154,,,,white,hispanic,M,Lima  Lima Province  PE,884 Rowe Green Unit 43,Boston,Massachusetts,Suffolk County,2127.0,42.38788958474243,-71.03237475833535,306117.5125,82.02749999999995,17.0,21,1,19,11,1,2011-12-25 02:31:12,2021-07-18 02:31:12,5.0,4.0,33.31,5.0,12.0,0,0,0,0,0,0,0,0,0,0,24.25,11.25,24.0,9.45,6.3
4688bc6a-6bd0-4a88-a590-9a11677082c9,1985-08-06,,999-16-4013,S99946111,X35968501X,Mrs.,Kyra237,Pagac496,,Howell947,M,white,nonhispanic,F,Revere  Massachusetts  US,137 Kerluke Plaza,Canton,Massachusetts,Norfolk County,,42.22128649833544,-71.11912086339395,1949682.0820000009,540806.068,40.4,55,2,53,12,2,1988-06-25 03:20:10,2021-05-12 03:20:10,27.0,11.0,230962.84000000003,917.0,144.0,0,0,0,0,1,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
9e9a8955-c4c4-dd80-2a2a-1c6b602efbf5,2019-05-15,,999-75-4152,,,,Luella739,Corwin846,,,,white,nonhispanic,F,Methuen  Massachusetts  US,530 Abbott Overpass,North Plymouth,Massachusetts,Plymouth County,,41.9308911732642,-70.72513697304873,68706.135,934.785,6.6,12,0,12,10,0,2019-05-15 04:37:01,2021-10-20 04:37:01,2.0,2.0,229.67000000000002,2.0,6.0,0,0,0,0,0,0,0,0,0,0,31.7,15.2,22.299999999999997,9.75,5.05
bb4116b4-db28-ec8f-cce5-6ec08b2ea0a0,1981-10-06,,999-39-4055,S99961759,X13888706X,Mr.,Son314,Rodriguez71,,,M,white,hispanic,M,Lunenburg  Massachusetts  US,1011 Stoltenberg Vista,Danvers,Massachusetts,Essex County,1923.0,42.54360720804201,-70.97650654422317,1009353.7575,1409.2424999999998,44.2,16,1,15,6,1,1999-11-30 23:29:19,2021-10-12 23:29:19,1.0,1.0,7.88,1.0,25.0,0,0,0,0,1,0,0,0,0,0,27.75,10.35,19.450000000000003,8.1,3.65
0ae08855-8e6c-5308-3ab5-da0080b36425,1986-06-14,,999-77-4319,S99978746,X69695537X,Mrs.,Josefina523,Deckow585,,Kerluke267,M,asian,nonhispanic,F,Ho Chi Minh City  Gia Định  VN,676 Kshlerin Rest,Lowell,Massachusetts,Middlesex County,,42.68255583896423,-71.29569507615054,1042607.7635,863017.4665,39.5,81,4,77,20,4,2000-07-15 09:34:20,2021-11-13 09:34:20,31.0,5.0,8247.33,6367.0,237.0,0,1,0,0,1,0,0,0,0,0,27.45,14.35,27.7,11.05,8.2
122d96b5-9b37-a7c2-7567-c3a66ae854d7,1956-01-23,,999-84-7825,S99999630,X69721357X,Ms.,Bridgette172,Schuppe920,,,S,white,nonhispanic,F,Lowell  Massachusetts  US,970 Dietrich Street,Middleborough,Massachusetts,Plymouth County,,41.864454988265386,-70.83816235637937,2019106.6100000008,1534.5299999999995,69.9,38,0,37,25,0,1969-02-17 05:28:03,2021-04-19 05:28:03,1.0,1.0,4.68,1.0,56.0,0,0,0,0,1,0,0,0,0,0,27.4,11.25,18.75,8.65,4.0
